scope,group,roll_profile,build_count,metric,n,min,p10,p25,median,p75,p90,max,mean,sample_sd,mad
archetype_class,Riftwalker:mage,maximum,5,total_mana,5,100,100,100,115,170,183.2,192,135.4,42.7878,15
archetype_class,Riftwalker:mage,maximum,5,walk_speed,5,-47,-37.8,-24,-8,7,42.4,66,-1.2,42.5641,16
archetype_class,Riftwalker:mage,maximum,5,attack_tier,5,-8,-5.2,-1,0,0,0,0,-1.8,3.4928,0
archetype_class,Riftwalker:mage,maximum,5,attacks_per_second,5,0.51,0.51,0.51,0.83,3.1,3.82,4.3,1.85,1.7462,0.32
archetype_class,Riftwalker:mage,maximum,5,poison,5,0,0,0,0,0,5083.2,8472,1694.4,3788.7936,0
archetype_class,Riftwalker:mage,maximum,5,main_attack_range_pct,5,-35,-21,0,0,0,0,0,-7,15.6525,0
archetype_class,Riftwalker:mage,maximum,5,main_attack_range_blocks,5,1.3,1.58,2,2,4,4,4,2.66,1.2562,0.7
archetype_class,Riftwalker:mage,maximum,5,main_attack_dps,5,3490.1326,3543.6306,3623.8775,4791.3755,8296.6294,29984.7749,44443.5386,12929.1107,17723.7373,1301.2429
archetype_class,Riftwalker:mage,maximum,5,spell_display_avg_max,5,56915.0256,73620.8636,98679.6207,149197.4324,151121.2812,177109.1911,194434.4644,130069.5649,53124.3955,45237.032
archetype_class,Riftwalker:mage,maximum,5,spell_display_avg_sum,5,77547.7183,93557.6946,117572.6591,185643.097,236870.7122,273692.7348,298240.7499,183174.9873,88868.2136,68070.4379
archetype_class,Riftwalker:mage,maximum,5,heal_pct,5,-24,-14.4,0,0,0,0.6,1,-4.6,10.8536,0
archetype_class,Riftwalker:mage,maximum,5,skill_points_assigned,5,131,137,146,152,171,173.4,175,155,18.1797,19
archetype,Arcanist,median,6,total_hp,6,12510,12757.5,13250,14065.5,14456.5,17485,20410,14769.3333,2866.4306,777.5
archetype,Arcanist,median,6,ehp,6,11654.1667,18465.2119,26034.1599,33250.3341,41457.7024,49649.7972,56753.5911,33788.4477,15594.3031,8634.8731
archetype,Arcanist,median,6,ehp_no_agi,6,11654.1667,11721.25,12371.9143,15362.7485,16941.9664,36904.2998,56753.5911,21329.4328,17504.6471,2633.3376
archetype,Arcanist,median,6,hpr,6,-1305,-1148.75,-765.145,-81.58,-20.02,0,0,-410.11,581.7654,81.58
archetype,Arcanist,median,6,ehpr,6,-3523.3708,-3385.1728,-2492.9858,-196.4094,-40.4501,0,0,-1193.8608,1702.0409,196.4095
archetype,Arcanist,median,6,ls,6,0,69.5,170.75,317,368,504,640,296.8333,219.9386,114.5
archetype,Arcanist,median,6,effective_ls,6,0,227.3701,519.9235,727.5667,930.0876,1143.3368,1293.1099,699.4245,444.9543,269.4118
archetype,Arcanist,median,6,mr,6,-33,-30.5,-24.5,-10.5,-2.5,2,5,-13,15.0333,12.5
archetype,Arcanist,median,6,total_mr,6,-8,-5.5,0.5,14.5,22.5,27,30,12,15.0333,12.5
archetype,Arcanist,median,6,ms,6,-9,-5.5,-1.5,3,18.75,24.5,26,7.3333,14.1657,8.5
archetype,Arcanist,median,6,mana_per_hit,6,-5.8824,-3.3428,-0.6024,0.3226,11.4358,16.0131,16.9935,4.331,9.3582,3.6654
archetype,Arcanist,median,6,total_mana,6,111,116.5,125.75,142.5,161.5,194,222,151,39.7794,22
archetype,Arcanist,median,6,walk_speed,6,-50,-26.5,-2.25,3,125.25,172,179,49.5,97.0665,29.5
archetype,Arcanist,median,6,attack_tier,6,-7,-4,-1,-1,-0.25,0,0,-1.6667,2.6583,0.5
archetype,Arcanist,median,6,attacks_per_second,6,0.51,0.51,0.51,0.67,2.0825,2.8,3.1,1.3267,1.1635,0.16
archetype,Arcanist,median,6,poison,6,0,0,0,0,0,0,0,0,0,0
archetype,Arcanist,median,6,main_attack_range_pct,6,-30,-15,0,0,0,4.5,9,-3.5,13.4722,0
archetype,Arcanist,median,6,main_attack_range_blocks,6,1.4,1.7,2,2,2,2.09,2.18,1.93,0.2694,0
archetype,Arcanist,median,6,main_attack_dps,6,378.1397,944.7495,2106.3116,4394.1307,6270.5285,7367.0602,8005.78,4235.3135,2942.302,2608.4905
archetype,Arcanist,median,6,spell_display_avg_max,6,29682.6502,30624.5872,31918.0906,33821.9821,37663.844,44455.5391,50249.6774,36300.7028,7484.4936,3197.395
archetype,Arcanist,median,6,spell_display_avg_sum,6,38831.2055,39019.8918,39730.5667,41795.7039,46478.1937,55079.9191,62287.205,45298.5049,8935.2427,2775.8121
archetype,Arcanist,median,6,heal_pct,6,-30,-30,-22.5,0,0,0,0,-10,15.4919,0
archetype,Arcanist,median,6,skill_points_assigned,6,187,187.5,188.5,190,195.25,197.5,198,191.6667,4.6762,2.5
archetype_class,Arcanist:mage,median,6,total_hp,6,12510,12757.5,13250,14065.5,14456.5,17485,20410,14769.3333,2866.4306,777.5
archetype_class,Arcanist:mage,median,6,ehp,6,11654.1667,18465.2119,26034.1599,33250.3341,41457.7024,49649.7972,56753.5911,33788.4477,15594.3031,8634.8731
archetype_class,Arcanist:mage,median,6,ehp_no_agi,6,11654.1667,11721.25,12371.9143,15362.7485,16941.9664,36904.2998,56753.5911,21329.4328,17504.6471,2633.3376
archetype_class,Arcanist:mage,median,6,hpr,6,-1305,-1148.75,-765.145,-81.58,-20.02,0,0,-410.11,581.7654,81.58
archetype_class,Arcanist:mage,median,6,ehpr,6,-3523.3708,-3385.1728,-2492.9858,-196.4094,-40.4501,0,0,-1193.8608,1702.0409,196.4095
archetype_class,Arcanist:mage,median,6,ls,6,0,69.5,170.75,317,368,504,640,296.8333,219.9386,114.5
archetype_class,Arcanist:mage,median,6,effective_ls,6,0,227.3701,519.9235,727.5667,930.0876,1143.3368,1293.1099,699.4245,444.9543,269.4118
archetype_class,Arcanist:mage,median,6,mr,6,-33,-30.5,-24.5,-10.5,-2.5,2,5,-13,15.0333,12.5
archetype_class,Arcanist:mage,median,6,total_mr,6,-8,-5.5,0.5,14.5,22.5,27,30,12,15.0333,12.5
archetype_class,Arcanist:mage,median,6,ms,6,-9,-5.5,-1.5,3,18.75,24.5,26,7.3333,14.1657,8.5
archetype_class,Arcanist:mage,median,6,mana_per_hit,6,-5.8824,-3.3428,-0.6024,0.3226,11.4358,16.0131,16.9935,4.331,9.3582,3.6654
archetype_class,Arcanist:mage,median,6,total_mana,6,111,116.5,125.75,142.5,161.5,194,222,151,39.7794,22
archetype_class,Arcanist:mage,median,6,walk_speed,6,-50,-26.5,-2.25,3,125.25,172,179,49.5,97.0665,29.5
archetype_class,Arcanist:mage,median,6,attack_tier,6,-7,-4,-1,-1,-0.25,0,0,-1.6667,2.6583,0.5
archetype_class,Arcanist:mage,median,6,attacks_per_second,6,0.51,0.51,0.51,0.67,2.0825,2.8,3.1,1.3267,1.1635,0.16
archetype_class,Arcanist:mage,median,6,poison,6,0,0,0,0,0,0,0,0,0,0
archetype_class,Arcanist:mage,median,6,main_attack_range_pct,6,-30,-15,0,0,0,4.5,9,-3.5,13.4722,0
archetype_class,Arcanist:mage,median,6,main_attack_range_blocks,6,1.4,1.7,2,2,2,2.09,2.18,1.93,0.2694,0
archetype_class,Arcanist:mage,median,6,main_attack_dps,6,378.1397,944.7495,2106.3116,4394.1307,6270.5285,7367.0602,8005.78,4235.3135,2942.302,2608.4905
archetype_class,Arcanist:mage,median,6,spell_display_avg_max,6,29682.6502,30624.5872,31918.0906,33821.9821,37663.844,44455.5391,50249.6774,36300.7028,7484.4936,3197.395
archetype_class,Arcanist:mage,median,6,spell_display_avg_sum,6,38831.2055,39019.8918,39730.5667,41795.7039,46478.1937,55079.9191,62287.205,45298.5049,8935.2427,2775.8121
archetype_class,Arcanist:mage,median,6,heal_pct,6,-30,-30,-22.5,0,0,0,0,-10,15.4919,0
archetype_class,Arcanist:mage,median,6,skill_points_assigned,6,187,187.5,188.5,190,195.25,197.5,198,191.6667,4.6762,2.5
archetype,Arcanist,upper_quartile_proxy,6,total_hp,6,12510,12757.5,13250,14088,14467.75,17860,21160,14901.8333,3160.5762,777.5
archetype,Arcanist,upper_quartile_proxy,6,ehp,6,11654.1667,18465.2119,26034.1599,33311.0819,41488.0762,50692.5506,58839.0979,34156.2814,16225.4237,8634.8731
archetype,Arcanist,upper_quartile_proxy,6,ehp_no_agi,6,11654.1667,11740,12400.0393,15362.7485,16941.9664,37947.0532,58839.0979,21683.2672,18345.0373,2614.5876
archetype,Arcanist,upper_quartile_proxy,6,hpr,6,-726.4,-639.005,-413.7075,0,1.7775,14.415,26.46,-208.1967,338.3966,14.415
archetype,Arcanist,upper_quartile_proxy,6,ehpr,6,-1961.2081,-1882.9032,-1353.4487,0,4.9427,30.0261,53.462,-617.6257,981.534,30.0261
archetype,Arcanist,upper_quartile_proxy,6,ls,6,0,91,250.5,469.5,483,662,841,407.5,289.3377,150.5
archetype,Arcanist,upper_quartile_proxy,6,effective_ls,6,0,297.7075,681.326,1103.5236,1295.0362,1501.6397,1699.2272,967.6236,602.3782,354.3186
archetype,Arcanist,upper_quartile_proxy,6,mr,6,-19,-18.5,-14.75,-4.5,2,6.5,9,-5.5,11.327,11
archetype,Arcanist,upper_quartile_proxy,6,total_mr,6,6,6.5,10.25,20.5,27,31.5,34,19.5,11.327,11
archetype,Arcanist,upper_quartile_proxy,6,ms,6,0,1.5,3,7,23,29,31,12.5,13.3529,5.5
archetype,Arcanist,upper_quartile_proxy,6,mana_per_hit,6,0,0.5914,1.1883,1.5828,13.7255,18.9542,20.2614,7.0428,9.2847,0.9914
archetype,Arcanist,upper_quartile_proxy,6,total_mana,6,115,122.5,134.5,149,162,205.5,245,159,45.6596,18
archetype,Arcanist,upper_quartile_proxy,6,walk_speed,6,-34,-17,1.5,7,164,220,224,70,117.2075,24
archetype,Arcanist,upper_quartile_proxy,6,attack_tier,6,-7,-4,-1,-1,-0.25,0,0,-1.6667,2.6583,0.5
archetype,Arcanist,upper_quartile_proxy,6,attacks_per_second,6,0.51,0.51,0.51,0.67,2.0825,2.8,3.1,1.3267,1.1635,0.16
archetype,Arcanist,upper_quartile_proxy,6,poison,6,0,0,0,0,0,0,0,0,0,0
archetype,Arcanist,upper_quartile_proxy,6,main_attack_range_pct,6,-25,-12.5,0,0,0,5.5,11,-2.3333,11.9443,0
archetype,Arcanist,upper_quartile_proxy,6,main_attack_range_blocks,6,1.5,1.75,2,2,2,2.11,2.22,1.9533,0.2389,0
archetype,Arcanist,upper_quartile_proxy,6,main_attack_dps,6,391.7698,1037.7863,2433.6374,5133.8805,6652.9823,7694.7811,8380.4592,4622.1493,3075.1423,2560.9006
archetype,Arcanist,upper_quartile_proxy,6,spell_display_avg_max,6,35110.2926,35351.1064,35747.0864,36952.4113,41717.3493,51190.4117,59321.7702,41164.6431,9354.7949,1601.3048
archetype,Arcanist,upper_quartile_proxy,6,spell_display_avg_sum,6,43231.7669,44287.6254,45527.4774,46551.1171,51755.3043,63426.2421,73519.6705,51421.6615,11347.973,2263.4917
archetype,Arcanist,upper_quartile_proxy,6,heal_pct,6,-25,-25,-18.75,0,0,0,0,-8.3333,12.9099,0
archetype,Arcanist,upper_quartile_proxy,6,skill_points_assigned,6,187,187.5,188.5,190,195.25,197.5,198,191.6667,4.6762,2.5
archetype_class,Arcanist:mage,upper_quartile_proxy,6,total_hp,6,12510,12757.5,13250,14088,14467.75,17860,21160,14901.8333,3160.5762,777.5
archetype_class,Arcanist:mage,upper_quartile_proxy,6,ehp,6,11654.1667,18465.2119,26034.1599,33311.0819,41488.0762,50692.5506,58839.0979,34156.2814,16225.4237,8634.8731
archetype_class,Arcanist:mage,upper_quartile_proxy,6,ehp_no_agi,6,11654.1667,11740,12400.0393,15362.7485,16941.9664,37947.0532,58839.0979,21683.2672,18345.0373,2614.5876
archetype_class,Arcanist:mage,upper_quartile_proxy,6,hpr,6,-726.4,-639.005,-413.7075,0,1.7775,14.415,26.46,-208.1967,338.3966,14.415
archetype_class,Arcanist:mage,upper_quartile_proxy,6,ehpr,6,-1961.2081,-1882.9032,-1353.4487,0,4.9427,30.0261,53.462,-617.6257,981.534,30.0261
archetype_class,Arcanist:mage,upper_quartile_proxy,6,ls,6,0,91,250.5,469.5,483,662,841,407.5,289.3377,150.5
archetype_class,Arcanist:mage,upper_quartile_proxy,6,effective_ls,6,0,297.7075,681.326,1103.5236,1295.0362,1501.6397,1699.2272,967.6236,602.3782,354.3186
archetype_class,Arcanist:mage,upper_quartile_proxy,6,mr,6,-19,-18.5,-14.75,-4.5,2,6.5,9,-5.5,11.327,11
archetype_class,Arcanist:mage,upper_quartile_proxy,6,total_mr,6,6,6.5,10.25,20.5,27,31.5,34,19.5,11.327,11
archetype_class,Arcanist:mage,upper_quartile_proxy,6,ms,6,0,1.5,3,7,23,29,31,12.5,13.3529,5.5
archetype_class,Arcanist:mage,upper_quartile_proxy,6,mana_per_hit,6,0,0.5914,1.1883,1.5828,13.7255,18.9542,20.2614,7.0428,9.2847,0.9914
archetype_class,Arcanist:mage,upper_quartile_proxy,6,total_mana,6,115,122.5,134.5,149,162,205.5,245,159,45.6596,18
archetype_class,Arcanist:mage,upper_quartile_proxy,6,walk_speed,6,-34,-17,1.5,7,164,220,224,70,117.2075,24
archetype_class,Arcanist:mage,upper_quartile_proxy,6,attack_tier,6,-7,-4,-1,-1,-0.25,0,0,-1.6667,2.6583,0.5
archetype_class,Arcanist:mage,upper_quartile_proxy,6,attacks_per_second,6,0.51,0.51,0.51,0.67,2.0825,2.8,3.1,1.3267,1.1635,0.16
archetype_class,Arcanist:mage,upper_quartile_proxy,6,poison,6,0,0,0,0,0,0,0,0,0,0
archetype_class,Arcanist:mage,upper_quartile_proxy,6,main_attack_range_pct,6,-25,-12.5,0,0,0,5.5,11,-2.3333,11.9443,0
archetype_class,Arcanist:mage,upper_quartile_proxy,6,main_attack_range_blocks,6,1.5,1.75,2,2,2,2.11,2.22,1.9533,0.2389,0
archetype_class,Arcanist:mage,upper_quartile_proxy,6,main_attack_dps,6,391.7698,1037.7863,2433.6374,5133.8805,6652.9823,7694.7811,8380.4592,4622.1493,3075.1423,2560.9006
archetype_class,Arcanist:mage,upper_quartile_proxy,6,spell_display_avg_max,6,35110.2926,35351.1064,35747.0864,36952.4113,41717.3493,51190.4117,59321.7702,41164.6431,9354.7949,1601.3048
archetype_class,Arcanist:mage,upper_quartile_proxy,6,spell_display_avg_sum,6,43231.7669,44287.6254,45527.4774,46551.1171,51755.3043,63426.2421,73519.6705,51421.6615,11347.973,2263.4917
archetype_class,Arcanist:mage,upper_quartile_proxy,6,heal_pct,6,-25,-25,-18.75,0,0,0,0,-8.3333,12.9099,0
archetype_class,Arcanist:mage,upper_quartile_proxy,6,skill_points_assigned,6,187,187.5,188.5,190,195.25,197.5,198,191.6667,4.6762,2.5
archetype,Arcanist,solver_default,6,total_hp,6,12510,12757.5,13250,14097,14472.25,18010,21460,14954.8333,3278.6885,777.5
archetype,Arcanist,solver_default,6,ehp,6,11654.1667,18465.2119,26034.1599,33335.381,41500.2258,51109.6519,59673.3006,34303.4149,16483.1752,8634.8731
archetype,Arcanist,solver_default,6,ehp_no_agi,6,11654.1667,11747.5,12411.2893,15362.7485,16941.9664,38364.1546,59673.3006,21824.801,18681.398,2607.0876
archetype,Arcanist,solver_default,6,hpr,6,-523.2,-458.89,-295.935,0,18.225,37.515,50.73,-140.4583,250.6888,37.515
archetype,Arcanist,solver_default,6,ehpr,6,-1412.5882,-1351.7305,-968.1547,0,50.6778,85.0348,102.4992,-422.2319,722.1013,85.0348
archetype,Arcanist,solver_default,6,ls,6,0,99.5,281.5,529,531.25,726.5,921,451.6667,318.2865,166.5
archetype,Arcanist,solver_default,6,effective_ls,6,0,325.5154,745.3964,1228.3704,1466.5515,1670.0927,1860.8659,1074.6595,669.8329,414.1444
archetype,Arcanist,solver_default,6,mr,6,-8,-7.5,-6,2.5,8.75,10.5,12,1.8333,8.8412,8
archetype,Arcanist,solver_default,6,total_mr,6,17,17.5,19,27.5,33.75,35.5,37,26.8333,8.8412,8
archetype,Arcanist,solver_default,6,ms,6,0,3,8,15,27.25,33.5,36,17.1667,13.9774,12
archetype,Arcanist,solver_default,6,mana_per_hit,6,0,0.8602,1.8927,5.7799,17.4836,21.8954,23.5294,9.5119,10.1371,4.9197
archetype,Arcanist,solver_default,6,total_mana,6,118,127,139,156,165.5,217,268,166.6667,52.7889,15
archetype,Arcanist,solver_default,6,walk_speed,6,-26,-13,2.25,9.5,179.5,239,242,78.5,125.0148,22.5
archetype,Arcanist,solver_default,6,attack_tier,6,-7,-4,-1,-1,-0.25,0,0,-1.6667,2.6583,0.5
archetype,Arcanist,solver_default,6,attacks_per_second,6,0.51,0.51,0.51,0.67,2.0825,2.8,3.1,1.3267,1.1635,0.16
archetype,Arcanist,solver_default,6,poison,6,0,0,0,0,0,0,0,0,0,0
archetype,Arcanist,solver_default,6,main_attack_range_pct,6,-24,-12,0,0,0,6,12,-2,11.7983,0
archetype,Arcanist,solver_default,6,main_attack_range_blocks,6,1.52,1.76,2,2,2,2.12,2.24,1.96,0.236,0
archetype,Arcanist,solver_default,6,main_attack_dps,6,397.2603,1079.7233,2571.1673,5427.5907,6825.8297,7863.1299,8577.5106,4790.148,3148.1647,2435.5392
archetype,Arcanist,solver_default,6,spell_display_avg_max,6,36526.1428,37035.2937,37656.4221,38469.7788,43471.7287,53933.1636,62886.4232,43146.0787,10123.61,1434.4851
archetype,Arcanist,solver_default,6,spell_display_avg_sum,6,44990.5211,45997.3417,47163.5014,48918.6398,54336.2062,66824.7385,77933.1223,53913.5733,12334.5886,2921.2981
archetype,Arcanist,solver_default,6,heal_pct,6,-24,-24,-18,0,0,0,0,-8,12.3935,0
archetype,Arcanist,solver_default,6,skill_points_assigned,6,187,187.5,188.5,190,195.25,197.5,198,191.6667,4.6762,2.5
archetype_class,Arcanist:mage,solver_default,6,total_hp,6,12510,12757.5,13250,14097,14472.25,18010,21460,14954.8333,3278.6885,777.5
archetype_class,Arcanist:mage,solver_default,6,ehp,6,11654.1667,18465.2119,26034.1599,33335.381,41500.2258,51109.6519,59673.3006,34303.4149,16483.1752,8634.8731
archetype_class,Arcanist:mage,solver_default,6,ehp_no_agi,6,11654.1667,11747.5,12411.2893,15362.7485,16941.9664,38364.1546,59673.3006,21824.801,18681.398,2607.0876
archetype_class,Arcanist:mage,solver_default,6,hpr,6,-523.2,-458.89,-295.935,0,18.225,37.515,50.73,-140.4583,250.6888,37.515
archetype_class,Arcanist:mage,solver_default,6,ehpr,6,-1412.5882,-1351.7305,-968.1547,0,50.6778,85.0348,102.4992,-422.2319,722.1013,85.0348
archetype_class,Arcanist:mage,solver_default,6,ls,6,0,99.5,281.5,529,531.25,726.5,921,451.6667,318.2865,166.5
archetype_class,Arcanist:mage,solver_default,6,effective_ls,6,0,325.5154,745.3964,1228.3704,1466.5515,1670.0927,1860.8659,1074.6595,669.8329,414.1444
archetype_class,Arcanist:mage,solver_default,6,mr,6,-8,-7.5,-6,2.5,8.75,10.5,12,1.8333,8.8412,8
archetype_class,Arcanist:mage,solver_default,6,total_mr,6,17,17.5,19,27.5,33.75,35.5,37,26.8333,8.8412,8
archetype_class,Arcanist:mage,solver_default,6,ms,6,0,3,8,15,27.25,33.5,36,17.1667,13.9774,12
archetype_class,Arcanist:mage,solver_default,6,mana_per_hit,6,0,0.8602,1.8927,5.7799,17.4836,21.8954,23.5294,9.5119,10.1371,4.9197
archetype_class,Arcanist:mage,solver_default,6,total_mana,6,118,127,139,156,165.5,217,268,166.6667,52.7889,15
archetype_class,Arcanist:mage,solver_default,6,walk_speed,6,-26,-13,2.25,9.5,179.5,239,242,78.5,125.0148,22.5
archetype_class,Arcanist:mage,solver_default,6,attack_tier,6,-7,-4,-1,-1,-0.25,0,0,-1.6667,2.6583,0.5
archetype_class,Arcanist:mage,solver_default,6,attacks_per_second,6,0.51,0.51,0.51,0.67,2.0825,2.8,3.1,1.3267,1.1635,0.16
archetype_class,Arcanist:mage,solver_default,6,poison,6,0,0,0,0,0,0,0,0,0,0
archetype_class,Arcanist:mage,solver_default,6,main_attack_range_pct,6,-24,-12,0,0,0,6,12,-2,11.7983,0
archetype_class,Arcanist:mage,solver_default,6,main_attack_range_blocks,6,1.52,1.76,2,2,2,2.12,2.24,1.96,0.236,0
archetype_class,Arcanist:mage,solver_default,6,main_attack_dps,6,397.2603,1079.7233,2571.1673,5427.5907,6825.8297,7863.1299,8577.5106,4790.148,3148.1647,2435.5392
archetype_class,Arcanist:mage,solver_default,6,spell_display_avg_max,6,36526.1428,37035.2937,37656.4221,38469.7788,43471.7287,53933.1636,62886.4232,43146.0787,10123.61,1434.4851
archetype_class,Arcanist:mage,solver_default,6,spell_display_avg_sum,6,44990.5211,45997.3417,47163.5014,48918.6398,54336.2062,66824.7385,77933.1223,53913.5733,12334.5886,2921.2981
archetype_class,Arcanist:mage,solver_default,6,heal_pct,6,-24,-24,-18,0,0,0,0,-8,12.3935,0
archetype_class,Arcanist:mage,solver_default,6,skill_points_assigned,6,187,187.5,188.5,190,195.25,197.5,198,191.6667,4.6762,2.5
archetype,Arcanist,maximum,6,total_hp,6,12510,12757.5,13250,14110.5,14479,18235,21910,15034.3333,3456.2602,777.5
archetype,Arcanist,maximum,6,ehp,6,11654.1667,18465.2119,26034.1599,33371.8297,41518.4501,51735.304,60924.6047,34524.1152,16875.0519,8634.8731
archetype,Arcanist,maximum,6,ehp_no_agi,6,11654.1667,11758.75,12428.1643,15362.7485,16941.9664,38989.8066,60924.6047,22037.1017,19186.1392,2595.8376
archetype,Arcanist,maximum,6,hpr,6,-243.95,-212.175,-135.3,0,44.82,76.07,92.38,-45.3683,135.5075,76.07
archetype,Arcanist,maximum,6,ehpr,6,-658.6409,-624.4107,-442.6354,0,124.6299,176.4128,186.6523,-149.3327,377.0337,176.4128
archetype,Arcanist,maximum,6,ls,6,0,112.5,318.25,598,634,843,1040,517.8333,362.1715,210.5
archetype,Arcanist,maximum,6,effective_ls,6,0,368.045,842.7287,1388.5927,1750.8726,1948.81,2101.3035,1235.1492,773.1728,530.1132
archetype,Arcanist,maximum,6,mr,6,-8,-7.5,-6,2.5,8.75,10.5,12,1.8333,8.8412,8
archetype,Arcanist,maximum,6,total_mr,6,17,17.5,19,27.5,33.75,35.5,37,26.8333,8.8412,8
archetype,Arcanist,maximum,6,ms,6,0,3,8,15,27.25,33.5,36,17.1667,13.9774,12
archetype,Arcanist,maximum,6,mana_per_hit,6,0,0.8602,1.8927,5.7799,17.4836,21.8954,23.5294,9.5119,10.1371,4.9197
archetype,Arcanist,maximum,6,total_mana,6,118,127,139,156,165.5,217,268,166.6667,52.7889,15
archetype,Arcanist,maximum,6,walk_speed,6,-17,-8.5,2.5,13,204.25,268,269,90.8333,137.6887,21.5
archetype,Arcanist,maximum,6,attack_tier,6,-7,-4,-1,-1,-0.25,0,0,-1.6667,2.6583,0.5
archetype,Arcanist,maximum,6,attacks_per_second,6,0.51,0.51,0.51,0.67,2.0825,2.8,3.1,1.3267,1.1635,0.16
archetype,Arcanist,maximum,6,poison,6,0,0,0,0,0,0,0,0,0,0
archetype,Arcanist,maximum,6,main_attack_range_pct,6,-21,-10.5,0,0,0,7,14,-1.1667,11.2146,0
archetype,Arcanist,maximum,6,main_attack_range_blocks,6,1.58,1.79,2,2,2,2.14,2.28,1.9767,0.2243,0
archetype,Arcanist,maximum,6,main_attack_dps,6,402.7508,1133.4176,2768.6258,5877.1984,7046.6525,8053.5696,8802.3181,5021.3952,3243.0438,2176.3712
archetype,Arcanist,maximum,6,spell_display_avg_max,6,38654.0611,39088.7634,39803.3136,41084.4758,46153.6149,57964.0858,68232.0497,46045.775,11329.1784,1995.7123
archetype,Arcanist,maximum,6,spell_display_avg_sum,6,47632.3284,48554.7122,49549.3174,52317.1914,58033.2973,71820.0334,84551.8043,57563.979,13876.4291,3762.4791
archetype,Arcanist,maximum,6,heal_pct,6,-21,-21,-15.75,0,0,0,0,-7,10.8444,0
archetype,Arcanist,maximum,6,skill_points_assigned,6,187,187.5,188.5,190,195.25,197.5,198,191.6667,4.6762,2.5
archetype_class,Arcanist:mage,maximum,6,total_hp,6,12510,12757.5,13250,14110.5,14479,18235,21910,15034.3333,3456.2602,777.5
archetype_class,Arcanist:mage,maximum,6,ehp,6,11654.1667,18465.2119,26034.1599,33371.8297,41518.4501,51735.304,60924.6047,34524.1152,16875.0519,8634.8731
archetype_class,Arcanist:mage,maximum,6,ehp_no_agi,6,11654.1667,11758.75,12428.1643,15362.7485,16941.9664,38989.8066,60924.6047,22037.1017,19186.1392,2595.8376
archetype_class,Arcanist:mage,maximum,6,hpr,6,-243.95,-212.175,-135.3,0,44.82,76.07,92.38,-45.3683,135.5075,76.07
archetype_class,Arcanist:mage,maximum,6,ehpr,6,-658.6409,-624.4107,-442.6354,0,124.6299,176.4128,186.6523,-149.3327,377.0337,176.4128
archetype_class,Arcanist:mage,maximum,6,ls,6,0,112.5,318.25,598,634,843,1040,517.8333,362.1715,210.5
archetype_class,Arcanist:mage,maximum,6,effective_ls,6,0,368.045,842.7287,1388.5927,1750.8726,1948.81,2101.3035,1235.1492,773.1728,530.1132
